mturkID,experimentGroup,study,videoTreatment,ctaTreatment,video,vidEmotionHappyChar,vidEmotionHappyNum,vidEmotionSadChar,vidEmotionSadNum,vidEmotionInterestedChar,vidEmotionInterestedNum,vidEmotionInspiredChar,vidEmotionInspiredNum,vidEmotionAngryChar,vidEmotionAngryNum,vidEmotionGuiltyChar,vidEmotionGuiltyNum,vidEmotionDisgustedChar,vidEmotionDisgustedNum,female,ageCont,ageGroup,meatConsumpChar,meatConsumpNum,meatConsumpReduce,meatConsumpIncrease,meatConsumpEliminate,meatConsumpEliminateGreatlyDecrease,attitude1Char,attitude1Num,attitude1Binary,attitude2Char,attitude2Num,attitude2Binary,attitude3Char,attitude3Num,attitude3Binary,attitude4Char,attitude4Num,attitude4Binary,attitude5Char,attitude5Num,attitude5Binary,attitude6Char,attitude6Num,attitude6Binary,vsgBinary,vegetarianSelfReport,attitude1Num.std,attitude2Num.std,attitude3Num.std,attitude4Num.std,attitude5Num.std,attitude6Num.std,vsgBinary.std,meatConsumpReduce.std,combinedFoodAttitudes.std,combinedAnimalAttitudes.std,combinedAllAttitudes.std,combinedOutcome1.std,combinedOutcome2.std,combinedOutcome3.std
666,loseAppetiteCTA2,part2,cruel,cta2,loseAppetite,slightlyNotAtAll,1,quiteAbit,4,moderately,3,moderately,3,moderately,3,slightlyNotAtAll,1,quiteAbit,4,0,45,41to45,maintain,4,0,0,0,0,neutral,3,0,neutral,3,0,agree,4,1,agree,4,1,neutral,3,0,agree,4,1,0,NA,-0.686745927,-0.362418864,0.392870702,0.722874931,-0.421299207,-0.592500882,-0.569360532,-0.581860568,0.251108923,-0.566848672,-0.157869874,-0.262305043,-0.366740212,-0.436363658
667,babyAnimalsCTA1,part1,cute,cta1,babyAnimals,quiteAbit,4,aLittle,2,extremely,5,extremely,5,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,0,26,26to30,eliminate,1,1,0,1,1,stronglyAgree,5,1,neutral,3,0,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,0,NA,1.318040319,-0.362418864,1.372584911,1.582806683,1.449935243,0.850255503,-0.569360532,1.717958921,0.864324243,1.206077022,1.035200633,0.919975273,0.804749913,0.727933007
668,controlCTA4,part1,control,noCta,control,moderately,3,slightlyNotAtAll,1,aLittle,2,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,0,22,22to25,maintain,4,0,0,0,0,neutral,3,0,neutral,3,0,neutral,3,0,disagree,2,0,neutral,3,0,agree,4,1,0,NA,-0.686745927,-0.362418864,-0.586843507,-0.996988573,-0.421299207,-0.592500882,-0.569360532,-0.581860568,-0.648750314,-0.566848672,-0.607799493,-0.599752257,-0.591705022,-0.586340198
669,weSameCTA3,part2,compare,cta3,weSame,slightlyNotAtAll,1,extremely,5,aLittle,2,aLittle,2,moderately,3,aLittle,2,extremely,5,1,27,26to30,maintain,4,0,0,0,0,agree,4,1,disagree,2,0,agree,4,1,disagree,2,0,agree,4,1,agree,4,1,0,NA,0.315647196,-1.335267007,0.392870702,-0.996988573,0.514318018,-0.592500882,-0.569360532,-0.581860568,-0.646461626,0.079154777,-0.283653424,-0.356642706,-0.429631987,-0.478291508
670,happyFreeCTA2,part2,compare,cta2,happyFree,slightlyNotAtAll,1,extremely,5,aLittle,2,aLittle,2,quiteAbit,4,extremely,5,quiteAbit,4,1,31,31to35,maintain,4,0,0,0,0,agree,4,1,agree,4,1,neutral,3,0,disagree,2,0,agree,4,1,agree,4,1,0,NA,0.315647196,0.61042928,-0.586843507,-0.996988573,0.514318018,-0.592500882,-0.569360532,-0.581860568,-0.3244676,0.079154777,-0.122656411,-0.235894946,-0.349133481,-0.424625837
671,kitchenCTA3,part1,lifestyle,cta3,kitchen,moderately,3,slightlyNotAtAll,1,quiteAbit,4,moderately,3,slightlyNotAtAll,1,aLittle,2,slightlyNotAtAll,1,1,48,46to50,maintain,4,0,0,0,0,neutral,3,0,neutral,3,0,neutral,3,0,neutral,3,0,agree,4,1,stronglyAgree,5,1,0,NA,-0.686745927,-0.362418864,-0.586843507,-0.137056821,0.514318018,0.850255503,-0.569360532,-0.581860568,-0.362106397,0.225942531,-0.068081933,-0.194964087,-0.321846242,-0.406434344
672,veganSwapCTA2,part1,lifestyle,cta2,veganSwap,moderately,3,slightlyNotAtAll,1,quiteAbit,4,moderately,3,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,1,25,22to25,maintain,4,0,0,0,0,agree,4,1,neutral,3,0,agree,4,1,neutral,3,0,disagree,2,0,agree,4,1,0,NA,0.315647196,-0.362418864,0.392870702,-0.137056821,-1.356916432,-0.592500882,-0.569360532,-0.581860568,-0.035534994,-0.544590039,-0.290062517,-0.361449525,-0.432836533,-0.480427872
673,controlCTA2,part2,control,cta2,control,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,aLittle,2,slightlyNotAtAll,1,slightlyNotAtAll,1,1,24,22to25,somewhatDecrease,3,1,0,0,0,agree,4,1,neutral,3,0,neutral,3,0,agree,4,1,neutral,3,0,agree,4,1,0,NA,0.315647196,-0.362418864,-0.586843507,0.722874931,-0.421299207,-0.592500882,-0.569360532,1.717958921,-0.07546248,-0.232717631,-0.154090055,0.028007257,0.210104569,0.331502778
674,kitchenCTA3,part1,lifestyle,cta3,kitchen,quiteAbit,4,slightlyNotAtAll,1,quiteAbit,4,moderately,3,slightlyNotAtAll,1,quiteAbit,4,slightlyNotAtAll,1,1,41,41to45,somewhatDecrease,3,1,0,0,0,agree,4,1,agree,4,1,agree,4,1,agree,4,1,agree,4,1,stronglyAgree,5,1,0,NA,0.315647196,0.61042928,0.392870702,0.722874931,0.514318018,0.850255503,-0.569360532,1.717958921,0.575391638,0.560073572,0.567732605,0.569374252,0.5710159,0.572110331
675,choiceYoursCTA1,part1,compare,cta1,choiceYours,slightlyNotAtAll,1,moderately,3,slightlyNotAtAll,1,slightlyNotAtAll,1,extremely,5,slightlyNotAtAll,1,extremely,5,1,37,36to40,maintain,4,0,0,0,0,agree,4,1,agree,4,1,stronglyAgree,5,1,agree,4,1,stronglyAgree,5,1,stronglyAgree,5,1,1,NA,0.315647196,0.61042928,1.372584911,0.722874931,1.449935243,0.850255503,1.755677982,-0.581860568,0.901963041,0.871945981,0.886954511,0.81194306,0.736931609,0.686923975
676,weSameCTA4,part2,compare,noCta,weSame,slightlyNotAtAll,1,extremely,5,slightlyNotAtAll,1,slightlyNotAtAll,1,extremely,5,extremely,5,extremely,5,1,28,26to30,maintain,4,0,0,0,0,stronglyAgree,5,1,disagree,2,0,neutral,3,0,neutral,3,0,agree,4,1,stronglyAgree,5,1,0,NA,1.318040319,-1.335267007,-0.586843507,-0.137056821,0.514318018,0.850255503,-0.569360532,-0.581860568,-0.686389112,0.894204613,0.103907751,-0.065971824,-0.2358514,-0.34910445
677,choiceYoursCTA1,part1,compare,cta1,choiceYours,slightlyNotAtAll,1,extremely,5,extremely,5,extremely,5,extremely,5,extremely,5,extremely,5,1,28,26to30,somewhatDecrease,3,1,0,0,0,stronglyAgree,5,1,agree,4,1,agree,4,1,agree,4,1,stronglyAgree,5,1,stronglyAgree,5,1,1,NA,1.318040319,0.61042928,0.392870702,0.722874931,1.449935243,0.850255503,1.755677982,1.717958921,0.575391638,1.206077022,0.89073433,1.10225536,1.31377639,1.454790411
678,bennyCTA2,part1,cruel,cta2,benny,slightlyNotAtAll,1,quiteAbit,4,moderately,3,slightlyNotAtAll,1,quiteAbit,4,quiteAbit,4,quiteAbit,4,1,49,46to50,maintain,4,0,0,0,0,neutral,3,0,neutral,3,0,agree,4,1,neutral,3,0,stronglyAgree,5,1,agree,4,1,1,NA,-0.686745927,-0.362418864,0.392870702,-0.137056821,1.449935243,-0.592500882,1.755677982,-0.581860568,-0.035534994,0.056896145,0.010680575,0.154737608,0.298794641,0.394832663
679,henHellCTA3,part1,cruel,cta3,henHell,slightlyNotAtAll,1,quiteAbit,4,moderately,3,slightlyNotAtAll,1,quiteAbit,4,quiteAbit,4,extremely,5,1,28,26to30,maintain,4,0,0,0,0,neutral,3,0,agree,4,1,neutral,3,0,disagree,2,0,stronglyAgree,5,1,stronglyAgree,5,1,0,NA,-0.686745927,0.61042928,-0.586843507,-0.996988573,1.449935243,0.850255503,-0.569360532,-0.581860568,-0.3244676,0.53781494,0.10667367,-0.063897385,-0.23446844,-0.348182477
680,weSameCTA2,part2,compare,cta2,weSame,slightlyNotAtAll,1,extremely,5,quiteAbit,4,extremely,5,moderately,3,moderately,3,extremely,5,1,26,26to30,eliminate,1,1,0,1,1,stronglyAgree,5,1,disagree,2,0,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,0,1,1.318040319,-1.335267007,1.372584911,1.582806683,1.449935243,0.850255503,-0.569360532,1.717958921,0.540041529,1.206077022,0.873059275,0.798369255,0.723679235,0.673885888
681,stuffEatCTA2,part1,lifestyle,cta2,stuffEat,slightlyNotAtAll,1,slightlyNotAtAll,1,moderately,3,aLittle,2,slightlyNotAtAll,1,aLittle,2,slightlyNotAtAll,1,1,27,26to30,maintain,4,0,0,0,0,agree,4,1,neutral,3,0,neutral,3,0,neutral,3,0,agree,4,1,agree,4,1,0,NA,0.315647196,-0.362418864,-0.586843507,-0.137056821,0.514318018,-0.592500882,-0.569360532,-0.581860568,-0.362106397,0.079154777,-0.14147581,-0.250009495,-0.35854318,-0.43089897
682,choiceYoursCTA3,part2,compare,cta3,choiceYours,slightlyNotAtAll,1,moderately,3,moderately,3,moderately,3,moderately,3,moderately,3,aLittle,2,0,33,31to35,maintain,4,0,0,0,0,stronglyAgree,5,1,agree,4,1,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,1,NA,1.318040319,0.61042928,1.372584911,1.582806683,1.449935243,0.850255503,1.755677982,-0.581860568,1.188606958,1.206077022,1.19734199,1.044733669,0.892125348,0.790386468
683,happyFreeCTA3,part2,compare,cta3,happyFree,slightlyNotAtAll,1,extremely,5,slightlyNotAtAll,1,slightlyNotAtAll,1,aLittle,2,aLittle,2,extremely,5,1,41,41to45,maintain,4,0,0,0,0,agree,4,1,agree,4,1,neutral,3,0,disagree,2,0,agree,4,1,stronglyAgree,5,1,1,NA,0.315647196,0.61042928,-0.586843507,-0.996988573,0.514318018,0.850255503,1.755677982,-0.581860568,-0.3244676,0.560073572,0.117802986,0.235079416,0.352355847,0.430540133
684,kitchenCTA2,part2,lifestyle,cta2,kitchen,quiteAbit,4,moderately,3,extremely,5,extremely,5,slightlyNotAtAll,1,aLittle,2,moderately,3,1,50,46to50,greatlyDecrease,2,1,0,0,1,stronglyAgree,5,1,agree,4,1,stronglyAgree,5,1,agree,4,1,stronglyAgree,5,1,stronglyAgree,5,1,1,NA,1.318040319,0.61042928,1.372584911,0.722874931,1.449935243,0.850255503,1.755677982,1.717958921,0.901963041,1.206077022,1.054020031,1.224719636,1.395419241,1.509218978
685,kitchenCTA3,part1,lifestyle,cta3,kitchen,moderately,3,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,0,55,51orOlder,maintain,4,0,0,0,0,neutral,3,0,agree,4,1,disagree,2,0,disagree,2,0,neutral,3,0,agree,4,1,0,NA,-0.686745927,0.61042928,-1.566557716,-0.996988573,-0.421299207,-0.592500882,-0.569360532,-0.581860568,-0.651039003,-0.566848672,-0.608943837,-0.600610516,-0.592277194,-0.586721646
686,stuffEatCTA4,part2,lifestyle,noCta,stuffEat,quiteAbit,4,aLittle,2,quiteAbit,4,quiteAbit,4,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,1,45,41to45,maintain,4,0,0,0,0,disagree,2,0,agree,4,1,stronglyDisagree,1,0,disagree,2,0,disagree,2,0,stronglyAgree,5,1,1,NA,-1.68913905,0.61042928,-2.546271925,-0.996988573,-1.356916432,0.850255503,1.755677982,-0.581860568,-0.977610406,-0.731933326,-0.854771866,-0.494351723,-0.133931579,0.106348516
687,sleepyAnimalsCTA2,part2,cute,cta2,sleepyAnimals,extremely,5,slightlyNotAtAll,1,quiteAbit,4,moderately,3,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,0,24,22to25,maintain,4,0,0,0,0,agree,4,1,agree,4,1,agree,4,1,neutral,3,0,agree,4,1,agree,4,1,1,NA,0.315647196,0.61042928,0.392870702,-0.137056821,0.514318018,-0.592500882,1.755677982,-0.581860568,0.28874772,0.079154777,0.183951249,0.284690613,0.385429978,0.452589554
688,happyFreeCTA2,part2,compare,cta2,happyFree,slightlyNotAtAll,1,extremely,5,quiteAbit,4,moderately,3,extremely,5,quiteAbit,4,extremely,5,1,19,21orYounger,somewhatIncrease,5,0,1,0,0,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,disagree,2,0,stronglyAgree,5,1,stronglyAgree,5,1,1,NA,1.318040319,1.583277423,1.372584911,-0.996988573,1.449935243,0.850255503,1.755677982,-0.581860568,0.652957921,1.206077022,0.929517471,0.84386528,0.758213089,0.701111628
689,loseAppetiteCTA2,part2,cruel,cta2,loseAppetite,slightlyNotAtAll,1,quiteAbit,4,quiteAbit,4,moderately,3,quiteAbit,4,moderately,3,quiteAbit,4,0,23,22to25,maintain,4,0,0,0,0,agree,4,1,agree,4,1,neutral,3,0,neutral,3,0,agree,4,1,stronglyAgree,5,1,0,NA,0.315647196,0.61042928,-0.586843507,-0.137056821,0.514318018,0.850255503,-0.569360532,-0.581860568,-0.037823683,0.560073572,0.261124945,0.051941071,-0.157242803,-0.296698718
690,choiceYoursCTA4,part1,compare,noCta,choiceYours,slightlyNotAtAll,1,extremely,5,aLittle,2,slightlyNotAtAll,1,moderately,3,extremely,5,quiteAbit,4,1,38,36to40,maintain,4,0,0,0,0,stronglyDisagree,1,0,agree,4,1,stronglyDisagree,1,0,stronglyDisagree,1,0,agree,4,1,stronglyDisagree,1,0,0,NA,-2.691532172,0.61042928,-2.546271925,-1.856920324,0.514318018,-4.920770037,-0.569360532,-0.581860568,-1.264254323,-2.36599473,-1.815124527,-1.505246033,-1.195367538,-0.988781876
691,sleepyAnimalsCTA4,part2,cute,noCta,sleepyAnimals,quiteAbit,4,slightlyNotAtAll,1,quiteAbit,4,aLittle,2,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,1,43,41to45,greatlyDecrease,2,1,0,0,1,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,1,NA,1.318040319,1.583277423,1.372584911,1.582806683,1.449935243,0.850255503,1.755677982,1.717958921,1.512889672,1.206077022,1.359483347,1.453817123,1.548150899,1.611040083
692,loveDogsPigsCTA1,part2,cute,cta1,loveDogsPigs,quiteAbit,4,moderately,3,extremely,5,extremely,5,aLittle,2,extremely,5,slightlyNotAtAll,1,0,32,31to35,eliminate,1,1,0,1,1,stronglyAgree,5,1,stronglyDisagree,1,0,stronglyAgree,5,1,stronglyDisagree,1,0,stronglyAgree,5,1,stronglyAgree,5,1,1,NA,1.318040319,-2.308115151,1.372584911,-1.856920324,1.449935243,0.850255503,1.755677982,1.717958921,-0.930816855,1.206077022,0.137630084,0.537427175,0.937224267,1.203755662
693,stuffEatCTA3,part2,lifestyle,cta3,stuffEat,quiteAbit,4,moderately,3,aLittle,2,quiteAbit,4,slightlyNotAtAll,1,moderately,3,slightlyNotAtAll,1,0,21,21orYounger,maintain,4,0,0,0,0,stronglyAgree,5,1,neutral,3,0,disagree,2,0,disagree,2,0,agree,4,1,stronglyAgree,5,1,0,NA,1.318040319,-0.362418864,-1.566557716,-0.996988573,0.514318018,0.850255503,-0.569360532,-0.581860568,-0.975321717,0.894204613,-0.040558552,-0.174321552,-0.308084551,-0.397259884
694,babyAnimalsCTA1,part2,cute,cta1,babyAnimals,extremely,5,slightlyNotAtAll,1,aLittle,2,aLittle,2,slightlyNotAtAll,1,slightlyNotAtAll,1,aLittle,2,0,34,31to35,maintain,4,0,0,0,0,agree,4,1,agree,4,1,stronglyAgree,5,1,stronglyAgree,5,1,agree,4,1,stronglyAgree,5,1,0,NA,0.315647196,0.61042928,1.372584911,1.582806683,0.514318018,0.850255503,-0.569360532,-0.581860568,1.188606958,0.560073572,0.874340265,0.511852561,0.149364857,-0.092293612
695,controlCTA1,controlOnly,control,cta1,control,quiteAbit,4,quiteAbit,4,quiteAbit,4,aLittle,2,quiteAbit,4,moderately,3,moderately,3,0,22,22to25,greatlyIncrease,6,0,1,0,0,neutral,3,0,stronglyAgree,5,1,neutral,3,0,agree,4,1,agree,4,1,agree,4,1,0,NA,-0.686745927,1.583277423,-0.586843507,0.722874931,0.514318018,-0.592500882,-0.569360532,-0.581860568,0.573102949,-0.254976264,0.159063343,-0.02460513,-0.208273604,-0.330719253
696,controlCTA2,controlOnly,control,cta2,control,aLittle,2,moderately,3,quiteAbit,4,moderately,3,quiteAbit,4,moderately,3,moderately,3,1,33,31to35,maintain,4,0,0,0,0,neutral,3,0,neutral,3,0,disagree,2,0,agree,4,1,neutral,3,0,agree,4,1,0,NA,-0.686745927,-0.362418864,-1.566557716,0.722874931,-0.421299207,-0.592500882,-0.569360532,-0.581860568,-0.402033883,-0.566848672,-0.484441277,-0.507233596,-0.530025914,-0.545220793
697,controlCTA4,controlOnly,control,noCta,control,moderately,3,slightlyNotAtAll,1,moderately,3,moderately,3,slightlyNotAtAll,1,aLittle,2,slightlyNotAtAll,1,1,22,22to25,maintain,4,0,0,0,0,agree,4,1,agree,4,1,agree,4,1,disagree,2,0,agree,4,1,agree,4,1,0,NA,0.315647196,0.61042928,0.392870702,-0.996988573,0.514318018,-0.592500882,-0.569360532,-0.581860568,0.002103803,0.079154777,0.04062929,-0.11343067,-0.26749063,-0.37019727
698,choiceYoursCTA4,part2,compare,noCta,choiceYours,slightlyNotAtAll,1,moderately,3,slightlyNotAtAll,1,slightlyNotAtAll,1,moderately,3,aLittle,2,moderately,3,0,31,31to35,maintain,4,0,0,0,0,agree,4,1,agree,4,1,agree,4,1,disagree,2,0,agree,4,1,agree,4,1,0,NA,0.315647196,0.61042928,0.392870702,-0.996988573,0.514318018,-0.592500882,-0.569360532,-0.581860568,0.002103803,0.079154777,0.04062929,-0.11343067,-0.26749063,-0.37019727
699,happyFreeCTA1,part2,compare,cta1,happyFree,aLittle,2,quiteAbit,4,extremely,5,quiteAbit,4,moderately,3,quiteAbit,4,moderately,3,0,21,21orYounger,maintain,4,0,0,0,0,agree,4,1,agree,4,1,neutral,3,0,neutral,3,0,agree,4,1,stronglyAgree,5,1,0,NA,0.315647196,0.61042928,-0.586843507,-0.137056821,0.514318018,0.850255503,-0.569360532,-0.581860568,-0.037823683,0.560073572,0.261124945,0.051941071,-0.157242803,-0.296698718
700,weSameCTA4,part1,compare,noCta,weSame,slightlyNotAtAll,1,extremely,5,slightlyNotAtAll,1,slightlyNotAtAll,1,extremely,5,aLittle,2,extremely,5,1,44,41to45,maintain,4,0,0,0,0,stronglyAgree,5,1,disagree,2,0,stronglyAgree,5,1,agree,4,1,stronglyAgree,5,1,stronglyAgree,5,1,0,NA,1.318040319,-1.335267007,1.372584911,0.722874931,1.449935243,0.850255503,-0.569360532,-0.581860568,0.253397612,1.206077022,0.729737317,0.40340035,0.077063383,-0.140494595
701,controlCTA3,controlOnly,control,cta3,control,moderately,3,aLittle,2,moderately,3,quiteAbit,4,aLittle,2,aLittle,2,aLittle,2,1,26,26to30,maintain,4,0,0,0,0,agree,4,1,neutral,3,0,disagree,2,0,stronglyDisagree,1,0,neutral,3,0,stronglyAgree,5,1,0,NA,0.315647196,-0.362418864,-1.566557716,-1.856920324,-0.421299207,0.850255503,-0.569360532,-0.581860568,-1.261965635,0.248201164,-0.506882235,-0.524064314,-0.541246393,-0.552701112
702,happyFreeCTA3,part2,compare,cta3,happyFree,slightlyNotAtAll,1,quiteAbit,4,moderately,3,moderately,3,extremely,5,quiteAbit,4,extremely,5,NA,26,26to30,greatlyDecrease,2,1,0,0,1,agree,4,1,agree,4,1,agree,4,1,neutral,3,0,neutral,3,0,agree,4,1,0,NA,0.315647196,0.61042928,0.392870702,-0.137056821,-0.421299207,-0.592500882,-0.569360532,1.717958921,0.28874772,-0.232717631,0.028015045,0.164586082,0.301157119,0.392204478
703,henHellCTA4,part2,cruel,noCta,henHell,slightlyNotAtAll,1,quiteAbit,4,aLittle,2,slightlyNotAtAll,1,quiteAbit,4,moderately,3,quiteAbit,4,0,20,21orYounger,maintain,4,0,0,0,0,agree,4,1,agree,4,1,agree,4,1,neutral,3,0,disagree,2,0,agree,4,1,0,NA,0.315647196,0.61042928,0.392870702,-0.137056821,-1.356916432,-0.592500882,-0.569360532,-0.581860568,0.28874772,-0.544590039,-0.127921159,-0.239843507,-0.351765855,-0.426380753
704,loseAppetiteCTA1,part2,cruel,cta1,loseAppetite,slightlyNotAtAll,1,quiteAbit,4,moderately,3,aLittle,2,quiteAbit,4,quiteAbit,4,quiteAbit,4,0,26,26to30,maintain,4,0,0,0,0,agree,4,1,agree,4,1,agree,4,1,disagree,2,0,agree,4,1,agree,4,1,0,NA,0.315647196,0.61042928,0.392870702,-0.996988573,0.514318018,-0.592500882,-0.569360532,-0.581860568,0.002103803,0.079154777,0.04062929,-0.11343067,-0.26749063,-0.37019727
705,babyAnimalsCTA3,part1,cute,cta3,babyAnimals,quiteAbit,4,slightlyNotAtAll,1,moderately,3,moderately,3,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,0,37,36to40,maintain,4,0,0,0,0,neutral,3,0,neutral,3,0,neutral,3,0,neutral,3,0,neutral,3,0,neutral,3,0,0,NA,-0.686745927,-0.362418864,-0.586843507,-0.137056821,-0.421299207,-2.035257267,-0.569360532,-0.581860568,-0.362106397,-1.047767467,-0.704936932,-0.672605337,-0.640273741,-0.618719344
706,henHellCTA2,part1,cruel,cta2,henHell,slightlyNotAtAll,1,extremely,5,extremely,5,extremely,5,extremely,5,quiteAbit,4,quiteAbit,4,1,59,51orOlder,somewhatDecrease,3,1,0,0,0,stronglyAgree,5,1,stronglyAgree,5,1,stronglyAgree,5,1,agree,4,1,agree,4,1,stronglyAgree,5,1,1,NA,1.318040319,1.583277423,1.372584911,0.722874931,0.514318018,0.850255503,1.755677982,1.717958921,1.226245755,0.894204613,1.060225184,1.229373501,1.398521818,1.511287362
707,controlCTA2,part2,control,cta2,control,aLittle,2,slightlyNotAtAll,1,aLittle,2,moderately,3,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,1,68,51orOlder,greatlyDecrease,2,1,0,0,1,neutral,3,0,agree,4,1,neutral,3,0,disagree,2,0,neutral,3,0,agree,4,1,0,NA,-0.686745927,0.61042928,-0.586843507,-0.996988573,-0.421299207,-0.592500882,-0.569360532,1.717958921,-0.3244676,-0.566848672,-0.445658136,-0.190668803,0.064320529,0.234313417
708,controlCTA1,part1,control,cta1,control,moderately,3,slightlyNotAtAll,1,quiteAbit,4,quiteAbit,4,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,0,40,36to40,maintain,4,0,0,0,0,agree,4,1,disagree,2,0,agree,4,1,agree,4,1,agree,4,1,agree,4,1,0,NA,0.315647196,-1.335267007,0.392870702,0.722874931,0.514318018,-0.592500882,-0.569360532,-0.581860568,-0.073173791,0.079154777,0.002990493,-0.141659768,-0.286310029,-0.382743536
709,kitchenCTA1,part2,lifestyle,cta1,kitchen,aLittle,2,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,0,26,26to30,maintain,4,0,0,0,0,disagree,2,0,neutral,3,0,agree,4,1,disagree,2,0,stronglyDisagree,1,0,agree,4,1,0,NA,-1.68913905,-0.362418864,0.392870702,-0.996988573,-2.292533657,-0.592500882,-0.569360532,-0.581860568,-0.322178911,-1.52472453,-0.923451721,-0.836491428,-0.749531135,-0.691557607
710,sleepyAnimalsCTA1,part2,cute,cta1,sleepyAnimals,slightlyNotAtAll,1,quiteAbit,4,quiteAbit,4,quiteAbit,4,aLittle,2,moderately,3,moderately,3,0,23,22to25,maintain,4,0,0,0,0,stronglyDisagree,1,0,neutral,3,0,stronglyAgree,5,1,stronglyAgree,5,1,neutral,3,0,neutral,3,0,0,NA,-2.691532172,-0.362418864,1.372584911,1.582806683,-0.421299207,-2.035257267,-0.569360532,-0.581860568,0.864324243,-1.716029549,-0.425852653,-0.463292127,-0.500731601,-0.525691251
711,babyAnimalsCTA4,part1,cute,noCta,babyAnimals,quiteAbit,4,slightlyNotAtAll,1,moderately,3,moderately,3,slightlyNotAtAll,1,aLittle,2,slightlyNotAtAll,1,1,NA,NA,maintain,4,0,0,0,0,disagree,2,0,neutral,3,0,agree,4,1,agree,4,1,neutral,3,0,stronglyAgree,5,1,0,NA,-1.68913905,-0.362418864,0.392870702,0.722874931,-0.421299207,0.850255503,-0.569360532,-0.581860568,0.251108923,-0.420060918,-0.084475997,-0.207259636,-0.330043274,-0.411899033
712,weSameCTA1,part2,compare,cta1,weSame,slightlyNotAtAll,1,extremely,5,quiteAbit,4,quiteAbit,4,quiteAbit,4,moderately,3,quiteAbit,4,1,29,26to30,somewhatDecrease,3,1,0,0,0,agree,4,1,agree,4,1,agree,4,1,agree,4,1,agree,4,1,stronglyAgree,5,1,1,NA,0.315647196,0.61042928,0.392870702,0.722874931,0.514318018,0.850255503,1.755677982,1.717958921,0.575391638,0.560073572,0.567732605,0.860004067,1.152275528,1.347123169
713,loseAppetiteCTA3,part2,cruel,cta3,loseAppetite,slightlyNotAtAll,1,quiteAbit,4,aLittle,2,slightlyNotAtAll,1,aLittle,2,aLittle,2,aLittle,2,0,49,46to50,maintain,4,0,0,0,0,disagree,2,0,neutral,3,0,neutral,3,0,disagree,2,0,neutral,3,0,agree,4,1,0,NA,-1.68913905,-0.362418864,-0.586843507,-0.996988573,-0.421299207,-0.592500882,-0.569360532,-0.581860568,-0.648750314,-0.900979713,-0.774865014,-0.725051398,-0.675237782,-0.642028705
714,happyFreeCTA4,part1,compare,noCta,happyFree,slightlyNotAtAll,1,slightlyNotAtAll,1,moderately,3,slightlyNotAtAll,1,aLittle,2,slightlyNotAtAll,1,aLittle,2,0,38,36to40,greatlyIncrease,6,0,1,0,0,agree,4,1,stronglyDisagree,1,0,stronglyDisagree,1,0,stronglyDisagree,1,0,neutral,3,0,stronglyAgree,5,1,0,NA,0.315647196,-2.308115151,-2.546271925,-1.856920324,-0.421299207,0.850255503,-0.569360532,-0.581860568,-2.237102467,0.248201164,-0.994450651,-0.889740626,-0.785030601,-0.715223917
715,loveDogsPigsCTA2,part2,cute,cta2,loveDogsPigs,quiteAbit,4,slightlyNotAtAll,1,moderately,3,moderately,3,slightlyNotAtAll,1,slightlyNotAtAll,1,slightlyNotAtAll,1,0,25,22to25,somewhatDecrease,3,1,0,0,0,neutral,3,0,stronglyDisagree,1,0,stronglyDisagree,1,0,stronglyDisagree,1,0,neutral,3,0,agree,4,1,1,NA,-0.686745927,-2.308115151,-2.546271925,-1.856920324,-0.421299207,-0.592500882,1.755677982,1.717958921,-2.237102467,-0.566848672,-1.401975569,-0.617277064,0.167421441,0.690553778
